County,County FIPS,Investment Dollars
Kent,10001,62871.0
Kent,10001,33534.0
Kent,10001,139950.0
Kent,10001,264753.0
Kent,10001,206489.0
Kent,10001,613791.0
Kent,10001,508123.0
Kent,10001,1796196.0
Kent,10001,871900.0
Kent,10001,360000.0
Kent,10001,404040.0
Kent,10001,276828.0
Kent,10001,292929.0
Kent,10001,634343.0
Kent,10001,252323.0
Kent,10001,368686.0
Kent,10001,408535.0
Kent,10001,231919.0
Kent,10001,10000.0
Kent,10001,20000.0
Kent,10001,5300.0
Kent,10001,25000.0
New Castle,10003,420000.0
New Castle,10003,869200.0
New Castle,10003,373737.0
Sussex,10005,154961.0
Sussex,10005,71188.0
Sussex,10005,137400.0
Sussex,10005,250023.0
Sussex,10005,341817.0
Sussex,10005,67946.0
Sussex,10005,164950.0
Sussex,10005,270285.0
Sussex,10005,23592.0
Sussex,10005,294724.0
Sussex,10005,219152.0
Sussex,10005,136568.0
Sussex,10005,177370.0
Sussex,10005,197383.0
Sussex,10005,247573.0
Sussex,10005,125690.0
Sussex,10005,256628.0
Sussex,10005,471048.0
Sussex,10005,253290.0
Sussex,10005,9156.0
Sussex,10005,172400.0
Sussex,10005,149269.0
Sussex,10005,190085.0
Sussex,10005,180729.0
Sussex,10005,420147.0
Sussex,10005,997758.0
Sussex,10005,271858.0
Sussex,10005,205404.0
Sussex,10005,99827.0
Sussex,10005,154973.0
Sussex,10005,109675.0
Sussex,10005,219488.0
Sussex,10005,285000.0
Sussex,10005,1064000.0
Sussex,10005,1886290.0
Sussex,10005,1511730.0
Sussex,10005,305000.0
Sussex,10005,621211.0
Sussex,10005,267676.0
Sussex,10005,821211.0
Sussex,10005,560605.0
Sussex,10005,281818.0
Sussex,10005,129797.0
Sussex,10005,186868.0
Sussex,10005,282828.0
Sussex,10005,316656.0
Sussex,10005,206220.0
Sussex,10005,348484.0
Sussex,10005,297979.0
Sussex,10005,779796.0
Sussex,10005,290404.0
Alachua,12001,188705.0
Alachua,12001,7524.0
Alachua,12001,60856.0
Alachua,12001,108804.0
Alachua,12001,222685.0
Alachua,12001,357400.0
Alachua,12001,431600.0
Alachua,12001,226000.0
Alachua,12001,73328.0
Alachua,12001,264646.0
Alachua,12001,625722.0
Alachua,12001,295887.0
Alachua,12001,10000.0
Baker,12003,421514.0
Baker,12003,191919.0
Baker,12003,279797.0
Baker,12003,242424.0
Baker,12003,10000.0
Baker,12003,7388.0
Bay,12005,7704.0
Bay,12005,9756.0
Bay,12005,9540.0
Bay,12005,109824.0
Bay,12005,5616.0
Bay,12005,3648.0
Bay,12005,7836.0
Bay,12005,9600.0
Bay,12005,6948.0
Bay,12005,9756.0
Bay,12005,15408.0
Bay,12005,9756.0
Bay,12005,9756.0
Bay,12005,9756.0
Bay,12005,9756.0
Bay,12005,9756.0
Bay,12005,310757.0
Bay,12005,299103.0
Bay,12005,247474.0
Bay,12005,213131.0
Bay,12005,267676.0
Bay,12005,212121.0
Bradford,12007,338163.0
Bradford,12007,250479.0
Bradford,12007,119680.0
Bradford,12007,217110.0
Bradford,12007,96874.0
Bradford,12007,246464.0
Bradford,12007,227272.0
Bradford,12007,282828.0
Bradford,12007,131313.0
Bradford,12007,229292.0
Brevard,12009,47500.0
Broward,12011,1179146.0
Broward,12011,6120.0
Broward,12011,16872.0
Broward,12011,242250.0
Calhoun,12013,4956.0
Calhoun,12013,270707.0
Calhoun,12013,161616.0
Calhoun,12013,277777.0
Calhoun,12013,212121.0
Charlotte,12015,264311.0
Charlotte,12015,260707.0
Charlotte,12015,259595.0
Charlotte,12015,550357.0
Citrus,12017,218174.0
Citrus,12017,450179.0
Citrus,12017,135398.0
Citrus,12017,141150.0
Citrus,12017,1448433.0
Citrus,12017,117233.0
Citrus,12017,109365.0
Citrus,12017,206247.0
Citrus,12017,87343.0
Citrus,12017,846200.0
Citrus,12017,159324.0
Citrus,12017,284900.0
Citrus,12017,200000.0
Citrus,12017,165000.0
Citrus,12017,739280.0
Citrus,12017,268343.0
Citrus,12017,307828.0
Citrus,12017,231111.0
Citrus,12017,514645.0
Citrus,12017,328282.0
Citrus,12017,252525.0
Citrus,12017,308080.0
Citrus,12017,204040.0
Citrus,12017,1253532.0
Citrus,12017,212121.0
Citrus,12017,260101.0
Citrus,12017,160606.0
Citrus,12017,390908.0
Citrus,12017,202020.0
Citrus,12017,265656.0
Citrus,12017,257565.0
Citrus,12017,455575.0
Citrus,12017,252424.0
Citrus,12017,575560.0
Citrus,12017,186868.0
Citrus,12017,252525.0
Citrus,12017,188383.0
Citrus,12017,151515.0
Citrus,12017,212121.0
Citrus,12017,10000.0
Citrus,12017,48890.0
Citrus,12017,1250.0
Citrus,12017,3920.0
Citrus,12017,133870.0
Citrus,12017,8700.0
Clay,12019,196966.0
Clay,12019,298622.0
Clay,12019,242191.0
Clay,12019,303856.0
Clay,12019,217171.0
Clay,12019,292929.0
Clay,12019,612100.0
Clay,12019,635265.0
Clay,12019,317171.0
Clay,12019,348484.0
Clay,12019,203535.0
Clay,12019,191818.0
Clay,12019,292929.0
Clay,12019,334679.0
Clay,12019,272424.0
Clay,12019,10000.0
Clay,12019,1400.0
Collier,12021,414088.0
Collier,12021,361111.0
Collier,12021,11731.0
Collier,12021,393343.0
Collier,12021,302005.0
Collier,12021,1760633.0
Collier,12021,248007.0
Collier,12021,192659.0
Collier,12021,208974.0
Columbia,12023,3999200.0
Columbia,12023,99000.0
Columbia,12023,304293.0
Columbia,12023,222709.0
Columbia,12023,290220.0
Columbia,12023,189164.0
Columbia,12023,181288.0
Columbia,12023,326767.0
Columbia,12023,168631.0
Columbia,12023,166666.0
Columbia,12023,10000.0
Columbia,12023,4867.0
DeSoto,12027,317798.0
DeSoto,12027,259235.0
DeSoto,12027,160606.0
DeSoto,12027,393938.0
DeSoto,12027,186868.0
DeSoto,12027,608584.0
DeSoto,12027,31141.0
Dixie,12029,110303.0
Duval,12031,212121.0
Duval,12031,232323.0
Duval,12031,252515.0
Escambia,12033,822595.0
Escambia,12033,289017.0
Escambia,12033,315151.0
Escambia,12033,791615.0
Escambia,12033,217171.0
Escambia,12033,1029272.0
Escambia,12033,175000.0
Escambia,12033,194949.0
Flagler,12035,227470.0
Flagler,12035,8184.0
Flagler,12035,416994.0
Flagler,12035,180808.0
Flagler,12035,287878.0
Franklin,12037,218911.0
Franklin,12037,415850.0
Franklin,12037,307254.0
Gadsden,12039,274329.0
Gadsden,12039,21960.0
Gadsden,12039,7524.0
Gadsden,12039,259203.0
Gadsden,12039,257544.0
Gadsden,12039,9864.0
Gadsden,12039,8196.0
Gadsden,12039,7116.0
Gadsden,12039,15816.0
Gadsden,12039,6564.0
Gadsden,12039,5424.0
Gadsden,12039,14448.0
Gadsden,12039,8448.0
Gadsden,12039,279594.0
Gadsden,12039,7032.0
Gadsden,12039,8448.0
Gadsden,12039,9000.0
Gadsden,12039,9864.0
Gadsden,12039,7848.0
Gadsden,12039,226345.0
Gadsden,12039,230691.0
Gadsden,12039,9252.0
Gadsden,12039,303145.0
Gadsden,12039,256040.0
Gadsden,12039,9864.0
Gadsden,12039,9036.0
Gadsden,12039,262500.0
Gadsden,12039,240000.0
Gadsden,12039,61415.0
Gadsden,12039,297979.0
Gadsden,12039,368686.0
Gadsden,12039,182828.0
Gadsden,12039,148484.0
Gadsden,12039,93686.0
Gadsden,12039,30350.0
Gadsden,12039,40675.0
Gadsden,12039,152000.0
Gadsden,12039,6100.0
Gilchrist,12041,64000.0
Gilchrist,12041,191846.0
Gilchrist,12041,207070.0
Gilchrist,12041,342424.0
Gilchrist,12041,148484.0
Glades,12043,281818.0
Gulf,12045,240490.0
Gulf,12045,146589.0
Gulf,12045,304254.0
Hamilton,12047,157444.0
Hamilton,12047,206704.0
Hamilton,12047,254801.0
Hamilton,12047,146253.0
Hardee,12049,337532.0
Hardee,12049,596638.0
Hardee,12049,217171.0
Hardee,12049,251515.0
Hardee,12049,256565.0
Hardee,12049,189797.0
Hardee,12049,237373.0
Hardee,12049,492424.0
Hardee,12049,242424.0
Hendry,12051,286675.0
Hendry,12051,231414.0
Hendry,12051,356276.0
Hendry,12051,562625.0
Hendry,12051,261616.0
Hendry,12051,291717.0
Hendry,12051,383838.0
Hernando,12053,6120.0
Hernando,12053,6048.0
Hernando,12053,849.0
Hernando,12053,429620.0
Hernando,12053,378777.0
Hernando,12053,272727.0
Hernando,12053,285959.0
Hernando,12053,166565.0
Hernando,12053,814392.0
Hernando,12053,219922.0
Hernando,12053,303030.0
Hernando,12053,212474.0
Hernando,12053,318181.0
Hernando,12053,668584.0
Hernando,12053,40000.0
Highlands,12055,258052.0
Highlands,12055,191748.0
Highlands,12055,353604.0
Highlands,12055,255005.0
Highlands,12055,371327.0
Highlands,12055,27708.0
Highlands,12055,6000.0
Highlands,12055,348304.0
Highlands,12055,5136.0
Highlands,12055,5172.0
Highlands,12055,296736.0
Highlands,12055,395309.0
Highlands,12055,6492.0
Highlands,12055,202944.0
Highlands,12055,17268.0
Highlands,12055,600130.0
Highlands,12055,206550.0
Highlands,12055,339520.0
Highlands,12055,222222.0
Highlands,12055,303030.0
Highlands,12055,721210.0
Highlands,12055,3055070.0
Highlands,12055,254545.0
Highlands,12055,253535.0
Highlands,12055,282828.0
Highlands,12055,111111.0
Highlands,12055,1912724.0
Highlands,12055,446767.0
Highlands,12055,17800.0
Highlands,12055,6503.0
Highlands,12055,10800.0
Highlands,12055,109564.0
Highlands,12055,30421.0
Hillsborough,12057,297086.0
Hillsborough,12057,284000.0
Hillsborough,12057,287878.0
Hillsborough,12057,295959.0
Hillsborough,12057,444974.0
Hillsborough,12057,240000.0
Hillsborough,12057,582640.0
Hillsborough,12057,789128.0
Hillsborough,12057,281078.0
Hillsborough,12057,260400.0
Holmes,12059,236025.0
Holmes,12059,126619.0
Holmes,12059,134343.0
Holmes,12059,186868.0
Holmes,12059,124141.0
Indian River,12061,495895.0
Indian River,12061,515595.0
Indian River,12061,304307.0
Indian River,12061,437111.0
Indian River,12061,190909.0
Jackson,12063,162210.0
Jackson,12063,206012.0
Jackson,12063,235797.0
Jackson,12063,520110.0
Jackson,12063,214491.0
Jackson,12063,91000.0
Jackson,12063,200000.0
Jackson,12063,92929.0
Jackson,12063,227272.0
Jackson,12063,83333.0
Jackson,12063,207070.0
Jackson,12063,174747.0
Jackson,12063,262626.0
Jackson,12063,324746.0
Jackson,12063,7500.0
Jefferson,12065,148800.0
Jefferson,12065,219641.0
Jefferson,12065,276722.0
Jefferson,12065,186868.0
Jefferson,12065,176767.0
Jefferson,12065,342424.0
Jefferson,12065,80808.0
Lafayette,12067,6744.0
Lafayette,12067,183838.0
Lake,12069,602725.0
Lake,12069,87926.0
Lake,12069,292491.0
Lake,12069,581636.0
Lake,12069,313627.0
Lake,12069,3300.0
Lake,12069,283361.0
Lake,12069,13512.0
Lake,12069,7260.0
Lake,12069,200720.0
Lake,12069,10740.0
Lake,12069,172829.0
Lake,12069,8028.0
Lake,12069,251251.0
Lake,12069,7152.0
Lake,12069,2868.0
Lake,12069,6756.0
Lake,12069,746873.0
Lake,12069,240485.0
Lake,12069,232323.0
Lake,12069,238888.0
Lake,12069,227272.0
Lake,12069,238989.0
Lake,12069,242323.0
Lake,12069,257575.0
Lake,12069,9300.0
Lake,12069,19350.0
Lake,12069,4000.0
Lake,12069,12600.0
Lake,12069,275731.0
Lake,12069,149186.0
Lake,12069,202915.0
Lake,12069,242865.0
Lake,12069,331011.0
Lake,12069,9324.0
Lake,12069,7932.0
Lake,12069,269799.0
Lake,12069,231030.0
Lake,12069,3876.0
Lake,12069,3180.0
Lake,12069,314820.0
Lake,12069,420658.0
Lake,12069,151665.0
Lake,12069,232465.0
Lake,12069,311861.0
Lake,12069,220320.0
Lake,12069,13947.0
Lake,12069,189000.0
Lake,12069,232500.0
Lake,12069,425587.0
Lake,12069,343434.0
Lake,12069,504544.0
Lake,12069,202020.0
Lake,12069,312121.0
Lake,12069,424141.0
Lake,12069,282727.0
Lake,12069,241414.0
Lake,12069,16865.0
Lake,12069,9750.0
Lake,12069,550.0
Lake,12069,298918.0
Lake,12069,700.0
Lee,12071,428866.0
Lee,12071,10000.0
Leon,12073,7632.0
Leon,12073,9864.0
Leon,12073,7524.0
Leon,12073,423044.0
Leon,12073,597224.0
Leon,12073,9864.0
Leon,12073,9084.0
Leon,12073,9864.0
Leon,12073,5453.0
Leon,12073,398200.0
Leon,12073,819888.0
Leon,12073,202020.0
Leon,12073,517676.0
Leon,12073,201010.0
Leon,12073,211111.0
Levy,12075,1000000.0
Levy,12075,137398.0
Levy,12075,33610.0
Levy,12075,199253.0
Levy,12075,170000.0
Levy,12075,165116.0
Levy,12075,532828.0
Levy,12075,198707.0
Levy,12075,146464.0
Levy,12075,282828.0
Levy,12075,1250.0
Levy,12075,213987.0
Levy,12075,198071.0
Levy,12075,8950.0
Liberty,12077,181818.0
Madison,12079,60750.0
Madison,12079,221280.0
Madison,12079,88057.0
Madison,12079,217171.0
Madison,12079,163636.0
Madison,12079,115020.0
Manatee,12081,13056.0
Manatee,12081,7008.0
Manatee,12081,11328.0
Manatee,12081,309259.0
Manatee,12081,305454.0
Manatee,12081,373222.0
Marion,12083,714420.0
Marion,12083,467566.0
Marion,12083,523711.0
Marion,12083,219240.0
Marion,12083,300573.0
Marion,12083,279031.0
Marion,12083,281997.0
Marion,12083,595065.0
Marion,12083,485504.0
Marion,12083,238383.0
Marion,12083,347464.0
Marion,12083,236363.0
Marion,12083,539292.0
Marion,12083,258585.0
Marion,12083,313030.0
Marion,12083,393938.0
Marion,12083,483737.0
Marion,12083,490908.0
Marion,12083,363635.0
Marion,12083,454544.0
Marion,12083,308050.0
Marion,12083,217171.0
Marion,12083,230303.0
Marion,12083,234333.0
Marion,12083,227272.0
Marion,12083,242424.0
Marion,12083,242323.0
Marion,12083,274747.0
Marion,12083,442424.0
Marion,12083,219949.0
Marion,12083,32400.0
Marion,12083,22500.0
Marion,12083,420631.0
Marion,12083,192589.0
Marion,12083,284519.0
Marion,12083,1428492.0
Marion,12083,29870.0
Marion,12083,194419.0
Marion,12083,161138.0
Marion,12083,235000.0
Marion,12083,909897.0
Marion,12083,459494.0
Marion,12083,480428.0
Marion,12083,252525.0
Marion,12083,247474.0
Marion,12083,158585.0
Marion,12083,202020.0
Marion,12083,444969.0
Marion,12083,235353.0
Marion,12083,657574.0
Marion,12083,254444.0
Marion,12083,511514.0
Marion,12083,237373.0
Marion,12083,327570.0
Marion,12083,269191.0
Marion,12083,292828.0
Marion,12083,20000.0
Marion,12083,52726.0
Marion,12083,10000.0
Marion,12083,10041.0
Marion,12083,3500.0
Marion,12083,3270.0
Marion,12083,207590.0
Marion,12083,10000.0
Marion,12083,18317.0
Martin,12085,440473.0
Martin,12085,2544.0
Martin,12085,5088.0
Martin,12085,6984.0
Martin,12085,380058.0
Martin,12085,21252.0
Martin,12085,7164.0
Martin,12085,7200.0
Martin,12085,363221.0
Martin,12085,3072.0
Miami-Dade,12086,2993500.0
Miami-Dade,12086,151826.0
Miami-Dade,12086,2500000.0
Miami-Dade,12086,2433813.0
Miami-Dade,12086,245862.0
Miami-Dade,12086,1866043.0
Nassau,12089,229892.0
Nassau,12089,339625.0
Nassau,12089,95489.0
Nassau,12089,99089.0
Nassau,12089,292148.0
Nassau,12089,295981.0
Nassau,12089,167903.0
Nassau,12089,254332.0
Nassau,12089,96355.0
Nassau,12089,171179.0
Nassau,12089,143879.0
Nassau,12089,355652.0
Nassau,12089,355000.0
Nassau,12089,388888.0
Nassau,12089,251414.0
Nassau,12089,123232.0
Nassau,12089,10000.0
Nassau,12089,9779.0
Nassau,12089,7500.0
Okaloosa,12091,15650000.0
Okaloosa,12091,35793.0
Okaloosa,12091,53447.0
Okaloosa,12091,233020.0
Okaloosa,12091,167729.0
Okaloosa,12091,249278.0
Okaloosa,12091,217203.0
Okaloosa,12091,306318.0
Okaloosa,12091,514100.0
Okaloosa,12091,194975.0
Okaloosa,12091,219191.0
Okaloosa,12091,299595.0
Okaloosa,12091,302929.0
Okaloosa,12091,217171.0
Okaloosa,12091,254040.0
Okaloosa,12091,333232.0
Okaloosa,12091,206333.0
Okaloosa,12091,10000.0
Okaloosa,12091,10000.0
Okeechobee,12093,279198.0
Okeechobee,12093,211616.0
Okeechobee,12093,261616.0
Okeechobee,12093,232323.0
Okeechobee,12093,281818.0
Okeechobee,12093,16000.0
Okeechobee,12093,14828.0
Orange,12095,4176.0
Orange,12095,2292.0
Orange,12095,609378.0
Orange,12095,803777.0
Orange,12095,4200.0
Orange,12095,8472.0
Orange,12095,9312.0
Orange,12095,68172.0
Orange,12095,4200.0
Orange,12095,9420.0
Orange,12095,27120.0
Orange,12095,233565.0
Orange,12095,9612.0
Orange,12095,9372.0
Orange,12095,3732.0
Orange,12095,410061.0
Orange,12095,12396.0
Orange,12095,166866.0
Orange,12095,256925.0
Orange,12095,260962.0
Osceola,12097,601380.0
Osceola,12097,274971.0
Osceola,12097,96907.0
Osceola,12097,195240.0
Osceola,12097,723859.0
Osceola,12097,258209.0
Osceola,12097,335343.0
Palm Beach,12099,5220.0
Palm Beach,12099,7800.0
Palm Beach,12099,66624.0
Palm Beach,12099,5220.0
Palm Beach,12099,5892.0
Palm Beach,12099,1672791.0
Palm Beach,12099,125783.0
Pasco,12101,483170.0
Pasco,12101,229295.0
Pasco,12101,127014.0
Pasco,12101,272736.0
Pasco,12101,94980.0
Pasco,12101,175124.0
Pasco,12101,405115.0
Pasco,12101,209693.0
Pasco,12101,247588.0
Pasco,12101,376358.0
Pasco,12101,308070.0
Pasco,12101,237373.0
Pasco,12101,252424.0
Pasco,12101,132093.0
Pasco,12101,165566.0
Pasco,12101,188888.0
Pasco,12101,1981537.0
Pasco,12101,545434.0
Polk,12105,313131.0
Polk,12105,286868.0
Polk,12105,303030.0
Polk,12105,252525.0
Polk,12105,303030.0
Polk,12105,3920000.0
Polk,12105,844993.0
Polk,12105,132852.0
Polk,12105,341602.0
Polk,12105,330836.0
Polk,12105,7800.0
Polk,12105,259665.0
Polk,12105,263179.0
Polk,12105,340414.0
Polk,12105,202257.0
Polk,12105,206486.0
Polk,12105,516298.0
Polk,12105,289022.0
Polk,12105,362405.0
Polk,12105,293021.0
Polk,12105,257940.0
Polk,12105,7068.0
Polk,12105,154382.0
Polk,12105,187259.0
Polk,12105,2976.0
Polk,12105,377550.0
Polk,12105,925850.0
Polk,12105,287878.0
Polk,12105,249494.0
Polk,12105,377772.0
Polk,12105,307060.0
Polk,12105,247474.0
Polk,12105,987270.0
Polk,12105,434342.0
Polk,12105,313030.0
Polk,12105,309126.0
Polk,12105,166666.0
Polk,12105,142550.0
Polk,12105,263553.0
Polk,12105,362727.0
Polk,12105,321202.0
Polk,12105,302020.0
Polk,12105,328272.0
Polk,12105,487878.0
Polk,12105,230000.0
Polk,12105,1010806.0
Polk,12105,287878.0
Polk,12105,242373.0
Polk,12105,320893.0
Polk,12105,245454.0
Polk,12105,260101.0
Polk,12105,277777.0
Polk,12105,270707.0
Polk,12105,267676.0
Polk,12105,237373.0
Polk,12105,323620.0
Polk,12105,160606.0
Polk,12105,303020.0
Polk,12105,394949.0
Putnam,12107,9080000.0
Putnam,12107,81022.0
Putnam,12107,284454.0
Putnam,12107,210552.0
Putnam,12107,322024.0
Putnam,12107,46648.0
Putnam,12107,37811.0
Putnam,12107,251281.0
Putnam,12107,282781.0
Putnam,12107,236069.0
Putnam,12107,149000.0
Putnam,12107,181818.0
Putnam,12107,187070.0
Putnam,12107,333131.0
Putnam,12107,371716.0
Putnam,12107,248474.0
Putnam,12107,214545.0
Putnam,12107,184848.0
Putnam,12107,149929.0
Putnam,12107,221211.0
Putnam,12107,161616.0
Putnam,12107,10000.0
Putnam,12107,20000.0
Putnam,12107,6150.0
Putnam,12107,6535.0
Putnam,12107,23197.0
Putnam,12107,279320.0
Putnam,12107,23350.0
St. Johns,12109,23088.0
St. Johns,12109,5340.0
St. Johns,12109,1193126.0
St. Johns,12109,858553.0
St. Johns,12109,230292.0
St. Johns,12109,9910.0
St. Johns,12109,305000.0
St. Johns,12109,276666.0
St. Lucie,12111,205050.0
Santa Rosa,12113,147503.0
Santa Rosa,12113,101125.0
Santa Rosa,12113,172436.0
Santa Rosa,12113,256759.0
Santa Rosa,12113,206845.0
Santa Rosa,12113,141287.0
Santa Rosa,12113,132687.0
Santa Rosa,12113,313131.0
Santa Rosa,12113,252525.0
Santa Rosa,12113,302272.0
Santa Rosa,12113,230511.0
Santa Rosa,12113,1921235.0
Santa Rosa,12113,826565.0
Santa Rosa,12113,256565.0
Santa Rosa,12113,295959.0
Santa Rosa,12113,282828.0
Santa Rosa,12113,262626.0
Santa Rosa,12113,241414.0
Santa Rosa,12113,716513.0
Santa Rosa,12113,222727.0
Santa Rosa,12113,277777.0
Santa Rosa,12113,217171.0
Santa Rosa,12113,268383.0
Santa Rosa,12113,13543.0
Santa Rosa,12113,10291.0
Sarasota,12115,10000.0
Sarasota,12115,12050.0
Seminole,12117,338383.0
Sumter,12119,152238.0
Sumter,12119,341236.0
Sumter,12119,270509.0
Sumter,12119,294859.0
Sumter,12119,305990.0
Sumter,12119,935999.0
Sumter,12119,465850.0
Sumter,12119,236375.0
Sumter,12119,883414.0
Sumter,12119,166666.0
Sumter,12119,188888.0
Sumter,12119,252525.0
Sumter,12119,256313.0
Sumter,12119,2500.0
Sumter,12119,17413.0
Sumter,12119,1563.0
Sumter,12119,7787.0
Suwannee,12121,246158.0
Suwannee,12121,201869.0
Taylor,12123,270345.0
Taylor,12123,166666.0
Volusia,12127,4344.0
Volusia,12127,667905.0
Volusia,12127,10000.0
Volusia,12127,7499.0
Volusia,12127,45327.0
Volusia,12127,3864.0
Volusia,12127,134291.0
Volusia,12127,3888.0
Volusia,12127,877355.0
Volusia,12127,236714.0
Volusia,12127,287878.0
Volusia,12127,262626.0
Volusia,12127,368686.0
Volusia,12127,28991.0
Volusia,12127,10000.0
Wakulla,12129,232655.0
Wakulla,12129,275002.0
Wakulla,12129,657377.0
Wakulla,12129,228282.0
Wakulla,12129,457574.0
Wakulla,12129,629822.0
Wakulla,12129,317070.0
Wakulla,12129,1205770.0
Walton,12131,16330000.0
Walton,12131,138464.0
Walton,12131,219261.0
Walton,12131,439900.0
Walton,12131,132096.0
Walton,12131,212121.0
Walton,12131,341414.0
Walton,12131,3026.0
Walton,12131,144444.0
Walton,12131,272976.0
Walton,12131,269696.0
Walton,12131,253535.0
Walton,12131,2500.0
Walton,12131,10000.0
Walton,12131,5360.0
Washington,12133,120468.0
Washington,12133,93746.0
Washington,12133,173707.0
Washington,12133,698988.0
Washington,12133,343434.0
Washington,12133,230000.0
Washington,12133,95959.0
Washington,12133,196969.0
Washington,12133,216666.0
Washington,12133,242323.0
Washington,12133,230292.0
Washington,12133,170201.0
Appling,13001,80690.0
Appling,13001,141093.0
Appling,13001,33702.0
Atkinson,13003,278455.0
Atkinson,13003,127992.0
Atkinson,13003,190866.0
Bacon,13005,401657.0
Bacon,13005,131153.0
Bacon,13005,182204.0
Baldwin,13009,159595.0
Baldwin,13009,144444.0
Banks,13011,1000000.0
Banks,13011,167676.0
Barrow,13013,877232.0
Barrow,13013,162970.0
Barrow,13013,330900.0
Barrow,13013,368585.0
Barrow,13013,275757.0
Barrow,13013,303030.0
Barrow,13013,351515.0
Barrow,13013,244363.0
Barrow,13013,201010.0
Barrow,13013,303030.0
Barrow,13013,603029.0
Barrow,13013,333333.0
Barrow,13013,318181.0
Barrow,13013,363535.0
Barrow,13013,330303.0
Barrow,13013,331313.0
Barrow,13013,328282.0
Barrow,13013,392828.0
Barrow,13013,252525.0
Barrow,13013,287777.0
Bartow,13015,160107.0
Bartow,13015,381140.0
Bartow,13015,14316.0
Bartow,13015,105070.0
Bartow,13015,52706.0
Bartow,13015,9720.0
Bartow,13015,1318.0
Bartow,13015,716920.0
Bartow,13015,195400.0
Bartow,13015,156565.0
Bartow,13015,343434.0
Bartow,13015,1317604.0
Bartow,13015,216161.0
Bartow,13015,506060.0
Bartow,13015,341383.0
Bartow,13015,308080.0
Bartow,13015,506060.0
Bartow,13015,1476022.0
Bartow,13015,981095.0
Bartow,13015,612625.0
Bartow,13015,272626.0
Bartow,13015,245959.0
Bartow,13015,217171.0
Bartow,13015,269033.0
Bartow,13015,1446831.0
Bartow,13015,227272.0
Ben Hill,13017,245395.0
Ben Hill,13017,158909.0
Ben Hill,13017,464040.0
Ben Hill,13017,151414.0
Ben Hill,13017,98989.0
Ben Hill,13017,154545.0
Ben Hill,13017,239595.0
Ben Hill,13017,136363.0
Ben Hill,13017,181717.0
Ben Hill,13017,208080.0
Ben Hill,13017,7468.0
Berrien,13019,1000000.0
Berrien,13019,85285.0
Berrien,13019,224279.0
Berrien,13019,78787.0
Berrien,13019,126262.0
Berrien,13019,240146.0
Berrien,13019,304545.0
Berrien,13019,10000.0
Berrien,13019,9787.0
Berrien,13019,3706.0
Bibb,13021,114650.0
Bibb,13021,275747.0
Bleckley,13023,61992.0
Bleckley,13023,73498.0
Bleckley,13023,179797.0
Bleckley,13023,220868.0
Bleckley,13023,141491.0
Brantley,13025,168500.0
Brantley,13025,202020.0
Brantley,13025,212121.0
Brantley,13025,220202.0
Brantley,13025,202020.0
Brantley,13025,220202.0
Brantley,13025,87373.0
Brooks,13027,86999.0
Brooks,13027,426261.0
Brooks,13027,98989.0
Brooks,13027,164520.0
Brooks,13027,227171.0
Brooks,13027,97979.0
Bryan,13029,312344.0
Bryan,13029,199900.0
Bryan,13029,196969.0
Bulloch,13031,122965.0
Bulloch,13031,5460.0
Bulloch,13031,55052.0
Bulloch,13031,1080.0
Bulloch,13031,1260.0
Bulloch,13031,2580.0
Bulloch,13031,213437.0
Bulloch,13031,5400.0
Bulloch,13031,13200.0
Bulloch,13031,7500.0
Bulloch,13031,6984.0
Bulloch,13031,26220.0
Bulloch,13031,4968.0
Bulloch,13031,1080.0
Bulloch,13031,248091.0
Bulloch,13031,100000.0
Bulloch,13031,125637.0
Bulloch,13031,219900.0
Bulloch,13031,121212.0
Bulloch,13031,282828.0
Bulloch,13031,321393.0
Bulloch,13031,248875.0
Bulloch,13031,161616.0
Bulloch,13031,828180.0
Bulloch,13031,214141.0
Bulloch,13031,242424.0
Bulloch,13031,79552.0
Bulloch,13031,151515.0
Bulloch,13031,237373.0
Bulloch,13031,196969.0
Bulloch,13031,186868.0
Bulloch,13031,10000.0
Bulloch,13031,6500.0
Bulloch,13031,8000.0
Bulloch,13031,1750.0
Burke,13033,68161.0
Burke,13033,219920.0
Burke,13033,229681.0
Burke,13033,144305.0
Burke,13033,139252.0
Burke,13033,110500.0
Burke,13033,126262.0
Burke,13033,141414.0
Burke,13033,8370.0
Butts,13035,175830.0
Butts,13035,237740.0
Butts,13035,254545.0
Butts,13035,282818.0
Butts,13035,176767.0
Butts,13035,453534.0
Butts,13035,209090.0
Butts,13035,171717.0
Butts,13035,267676.0
Butts,13035,282727.0
Butts,13035,10000.0
Calhoun,13037,30000.0
Calhoun,13037,116169.0
Calhoun,13037,104059.0
Calhoun,13037,147474.0
Camden,13039,265568.0
Camden,13039,315869.0
Camden,13039,412763.0
Camden,13039,396373.0
Camden,13039,221212.0
Camden,13039,224242.0
Camden,13039,232323.0
Camden,13039,221212.0
Camden,13039,237373.0
Camden,13039,247474.0
Candler,13043,257185.0
Candler,13043,186868.0
Carroll,13045,69019.0
Carroll,13045,624546.0
Carroll,13045,616907.0
Carroll,13045,680095.0
Carroll,13045,272727.0
Carroll,13045,255555.0
Carroll,13045,272626.0
Carroll,13045,353535.0
Carroll,13045,753534.0
Carroll,13045,255454.0
Carroll,13045,297979.0
Carroll,13045,222121.0
Carroll,13045,381717.0
Carroll,13045,212020.0
