State Name,State_Abbr,County,County FIPS,Region,Investment Dollars
Delaware,DE,Kent,10001,East,62871.0
Delaware,DE,Kent,10001,East,33534.0
Delaware,DE,Kent,10001,East,139950.0
Delaware,DE,Kent,10001,East,264753.0
Delaware,DE,Kent,10001,East,206489.0
Delaware,DE,Kent,10001,East,613791.0
Delaware,DE,Kent,10001,East,508123.0
Delaware,DE,Kent,10001,East,1796196.0
Delaware,DE,Kent,10001,East,871900.0
Delaware,DE,Kent,10001,East,360000.0
Delaware,DE,Kent,10001,East,404040.0
Delaware,DE,Kent,10001,East,276828.0
Delaware,DE,Kent,10001,East,292929.0
Delaware,DE,Kent,10001,East,634343.0
Delaware,DE,Kent,10001,East,252323.0
Delaware,DE,Kent,10001,East,368686.0
Delaware,DE,Kent,10001,East,408535.0
Delaware,DE,Kent,10001,East,231919.0
Delaware,DE,Kent,10001,East,10000.0
Delaware,DE,Kent,10001,East,20000.0
Delaware,DE,Kent,10001,East,5300.0
Delaware,DE,Kent,10001,East,25000.0
Delaware,DE,New Castle,10003,East,420000.0
Delaware,DE,New Castle,10003,East,869200.0
Delaware,DE,New Castle,10003,East,373737.0
Delaware,DE,Sussex,10005,East,154961.0
Delaware,DE,Sussex,10005,East,71188.0
Delaware,DE,Sussex,10005,East,137400.0
Delaware,DE,Sussex,10005,East,250023.0
Delaware,DE,Sussex,10005,East,341817.0
Delaware,DE,Sussex,10005,East,67946.0
Delaware,DE,Sussex,10005,East,164950.0
Delaware,DE,Sussex,10005,East,270285.0
Delaware,DE,Sussex,10005,East,23592.0
Delaware,DE,Sussex,10005,East,294724.0
Delaware,DE,Sussex,10005,East,219152.0
Delaware,DE,Sussex,10005,East,136568.0
Delaware,DE,Sussex,10005,East,177370.0
Delaware,DE,Sussex,10005,East,197383.0
Delaware,DE,Sussex,10005,East,247573.0
Delaware,DE,Sussex,10005,East,125690.0
Delaware,DE,Sussex,10005,East,256628.0
Delaware,DE,Sussex,10005,East,471048.0
Delaware,DE,Sussex,10005,East,253290.0
Delaware,DE,Sussex,10005,East,9156.0
Delaware,DE,Sussex,10005,East,172400.0
Delaware,DE,Sussex,10005,East,149269.0
Delaware,DE,Sussex,10005,East,190085.0
Delaware,DE,Sussex,10005,East,180729.0
Delaware,DE,Sussex,10005,East,420147.0
Delaware,DE,Sussex,10005,East,997758.0
Delaware,DE,Sussex,10005,East,271858.0
Delaware,DE,Sussex,10005,East,205404.0
Delaware,DE,Sussex,10005,East,99827.0
Delaware,DE,Sussex,10005,East,154973.0
Delaware,DE,Sussex,10005,East,109675.0
Delaware,DE,Sussex,10005,East,219488.0
Delaware,DE,Sussex,10005,East,285000.0
Delaware,DE,Sussex,10005,East,1064000.0
Delaware,DE,Sussex,10005,East,1886290.0
Delaware,DE,Sussex,10005,East,1511730.0
Delaware,DE,Sussex,10005,East,305000.0
Delaware,DE,Sussex,10005,East,621211.0
Delaware,DE,Sussex,10005,East,267676.0
Delaware,DE,Sussex,10005,East,821211.0
Delaware,DE,Sussex,10005,East,560605.0
Delaware,DE,Sussex,10005,East,281818.0
Delaware,DE,Sussex,10005,East,129797.0
Delaware,DE,Sussex,10005,East,186868.0
Delaware,DE,Sussex,10005,East,282828.0
Delaware,DE,Sussex,10005,East,316656.0
Delaware,DE,Sussex,10005,East,206220.0
Delaware,DE,Sussex,10005,East,348484.0
Delaware,DE,Sussex,10005,East,297979.0
Delaware,DE,Sussex,10005,East,779796.0
Delaware,DE,Sussex,10005,East,290404.0
Florida,FL,Alachua,12001,East,188705.0
Florida,FL,Alachua,12001,East,7524.0
Florida,FL,Alachua,12001,East,60856.0
Florida,FL,Alachua,12001,East,108804.0
Florida,FL,Alachua,12001,East,222685.0
Florida,FL,Alachua,12001,East,357400.0
Florida,FL,Alachua,12001,East,431600.0
Florida,FL,Alachua,12001,East,226000.0
Florida,FL,Alachua,12001,East,73328.0
Florida,FL,Alachua,12001,East,264646.0
Florida,FL,Alachua,12001,East,625722.0
Florida,FL,Alachua,12001,East,295887.0
Florida,FL,Alachua,12001,East,10000.0
Florida,FL,Baker,12003,East,421514.0
Florida,FL,Baker,12003,East,191919.0
Florida,FL,Baker,12003,East,279797.0
Florida,FL,Baker,12003,East,242424.0
Florida,FL,Baker,12003,East,10000.0
Florida,FL,Baker,12003,East,7388.0
Florida,FL,Bay,12005,East,7704.0
Florida,FL,Bay,12005,East,9756.0
Florida,FL,Bay,12005,East,9540.0
Florida,FL,Bay,12005,East,109824.0
Florida,FL,Bay,12005,East,5616.0
Florida,FL,Bay,12005,East,3648.0
Florida,FL,Bay,12005,East,7836.0
Florida,FL,Bay,12005,East,9600.0
Florida,FL,Bay,12005,East,6948.0
Florida,FL,Bay,12005,East,9756.0
Florida,FL,Bay,12005,East,15408.0
Florida,FL,Bay,12005,East,9756.0
Florida,FL,Bay,12005,East,9756.0
Florida,FL,Bay,12005,East,9756.0
Florida,FL,Bay,12005,East,9756.0
Florida,FL,Bay,12005,East,9756.0
Florida,FL,Bay,12005,East,310757.0
Florida,FL,Bay,12005,East,299103.0
Florida,FL,Bay,12005,East,247474.0
Florida,FL,Bay,12005,East,213131.0
Florida,FL,Bay,12005,East,267676.0
Florida,FL,Bay,12005,East,212121.0
Florida,FL,Bradford,12007,East,338163.0
Florida,FL,Bradford,12007,East,250479.0
Florida,FL,Bradford,12007,East,119680.0
Florida,FL,Bradford,12007,East,217110.0
Florida,FL,Bradford,12007,East,96874.0
Florida,FL,Bradford,12007,East,246464.0
Florida,FL,Bradford,12007,East,227272.0
Florida,FL,Bradford,12007,East,282828.0
Florida,FL,Bradford,12007,East,131313.0
Florida,FL,Bradford,12007,East,229292.0
Florida,FL,Brevard,12009,East,47500.0
Florida,FL,Broward,12011,East,1179146.0
Florida,FL,Broward,12011,East,6120.0
Florida,FL,Broward,12011,East,16872.0
Florida,FL,Broward,12011,East,242250.0
Florida,FL,Calhoun,12013,East,4956.0
Florida,FL,Calhoun,12013,East,270707.0
Florida,FL,Calhoun,12013,East,161616.0
Florida,FL,Calhoun,12013,East,277777.0
Florida,FL,Calhoun,12013,East,212121.0
Florida,FL,Charlotte,12015,East,264311.0
Florida,FL,Charlotte,12015,East,260707.0
Florida,FL,Charlotte,12015,East,259595.0
Florida,FL,Charlotte,12015,East,550357.0
Florida,FL,Citrus,12017,East,218174.0
Florida,FL,Citrus,12017,East,450179.0
Florida,FL,Citrus,12017,East,135398.0
Florida,FL,Citrus,12017,East,141150.0
Florida,FL,Citrus,12017,East,1448433.0
Florida,FL,Citrus,12017,East,117233.0
Florida,FL,Citrus,12017,East,109365.0
Florida,FL,Citrus,12017,East,206247.0
Florida,FL,Citrus,12017,East,87343.0
Florida,FL,Citrus,12017,East,846200.0
Florida,FL,Citrus,12017,East,159324.0
Florida,FL,Citrus,12017,East,284900.0
Florida,FL,Citrus,12017,East,200000.0
Florida,FL,Citrus,12017,East,165000.0
Florida,FL,Citrus,12017,East,739280.0
Florida,FL,Citrus,12017,East,268343.0
Florida,FL,Citrus,12017,East,307828.0
Florida,FL,Citrus,12017,East,231111.0
Florida,FL,Citrus,12017,East,514645.0
Florida,FL,Citrus,12017,East,328282.0
Florida,FL,Citrus,12017,East,252525.0
Florida,FL,Citrus,12017,East,308080.0
Florida,FL,Citrus,12017,East,204040.0
Florida,FL,Citrus,12017,East,1253532.0
Florida,FL,Citrus,12017,East,212121.0
Florida,FL,Citrus,12017,East,260101.0
Florida,FL,Citrus,12017,East,160606.0
Florida,FL,Citrus,12017,East,390908.0
Florida,FL,Citrus,12017,East,202020.0
Florida,FL,Citrus,12017,East,265656.0
Florida,FL,Citrus,12017,East,257565.0
Florida,FL,Citrus,12017,East,455575.0
Florida,FL,Citrus,12017,East,252424.0
Florida,FL,Citrus,12017,East,575560.0
Florida,FL,Citrus,12017,East,186868.0
Florida,FL,Citrus,12017,East,252525.0
Florida,FL,Citrus,12017,East,188383.0
Florida,FL,Citrus,12017,East,151515.0
Florida,FL,Citrus,12017,East,212121.0
Florida,FL,Citrus,12017,East,10000.0
Florida,FL,Citrus,12017,East,48890.0
Florida,FL,Citrus,12017,East,1250.0
Florida,FL,Citrus,12017,East,3920.0
Florida,FL,Citrus,12017,East,133870.0
Florida,FL,Citrus,12017,East,8700.0
Florida,FL,Clay,12019,East,196966.0
Florida,FL,Clay,12019,East,298622.0
Florida,FL,Clay,12019,East,242191.0
Florida,FL,Clay,12019,East,303856.0
Florida,FL,Clay,12019,East,217171.0
Florida,FL,Clay,12019,East,292929.0
Florida,FL,Clay,12019,East,612100.0
Florida,FL,Clay,12019,East,635265.0
Florida,FL,Clay,12019,East,317171.0
Florida,FL,Clay,12019,East,348484.0
Florida,FL,Clay,12019,East,203535.0
Florida,FL,Clay,12019,East,191818.0
Florida,FL,Clay,12019,East,292929.0
Florida,FL,Clay,12019,East,334679.0
Florida,FL,Clay,12019,East,272424.0
Florida,FL,Clay,12019,East,10000.0
Florida,FL,Clay,12019,East,1400.0
Florida,FL,Collier,12021,East,414088.0
Florida,FL,Collier,12021,East,361111.0
Florida,FL,Collier,12021,East,11731.0
Florida,FL,Collier,12021,East,393343.0
Florida,FL,Collier,12021,East,302005.0
Florida,FL,Collier,12021,East,1760633.0
Florida,FL,Collier,12021,East,248007.0
Florida,FL,Collier,12021,East,192659.0
Florida,FL,Collier,12021,East,208974.0
Florida,FL,Columbia,12023,East,3999200.0
Florida,FL,Columbia,12023,East,99000.0
Florida,FL,Columbia,12023,East,304293.0
Florida,FL,Columbia,12023,East,222709.0
Florida,FL,Columbia,12023,East,290220.0
Florida,FL,Columbia,12023,East,189164.0
Florida,FL,Columbia,12023,East,181288.0
Florida,FL,Columbia,12023,East,326767.0
Florida,FL,Columbia,12023,East,168631.0
Florida,FL,Columbia,12023,East,166666.0
Florida,FL,Columbia,12023,East,10000.0
Florida,FL,Columbia,12023,East,4867.0
Florida,FL,DeSoto,12027,East,317798.0
Florida,FL,DeSoto,12027,East,259235.0
Florida,FL,DeSoto,12027,East,160606.0
Florida,FL,DeSoto,12027,East,393938.0
Florida,FL,DeSoto,12027,East,186868.0
Florida,FL,DeSoto,12027,East,608584.0
Florida,FL,DeSoto,12027,East,31141.0
Florida,FL,Dixie,12029,East,110303.0
Florida,FL,Duval,12031,East,212121.0
Florida,FL,Duval,12031,East,232323.0
Florida,FL,Duval,12031,East,252515.0
Florida,FL,Escambia,12033,East,822595.0
Florida,FL,Escambia,12033,East,289017.0
Florida,FL,Escambia,12033,East,315151.0
Florida,FL,Escambia,12033,East,791615.0
Florida,FL,Escambia,12033,East,217171.0
Florida,FL,Escambia,12033,East,1029272.0
Florida,FL,Escambia,12033,East,175000.0
Florida,FL,Escambia,12033,East,194949.0
Florida,FL,Flagler,12035,East,227470.0
Florida,FL,Flagler,12035,East,8184.0
Florida,FL,Flagler,12035,East,416994.0
Florida,FL,Flagler,12035,East,180808.0
Florida,FL,Flagler,12035,East,287878.0
Florida,FL,Franklin,12037,East,218911.0
Florida,FL,Franklin,12037,East,415850.0
Florida,FL,Franklin,12037,East,307254.0
Florida,FL,Gadsden,12039,East,274329.0
Florida,FL,Gadsden,12039,East,21960.0
Florida,FL,Gadsden,12039,East,7524.0
Florida,FL,Gadsden,12039,East,259203.0
Florida,FL,Gadsden,12039,East,257544.0
Florida,FL,Gadsden,12039,East,9864.0
Florida,FL,Gadsden,12039,East,8196.0
Florida,FL,Gadsden,12039,East,7116.0
Florida,FL,Gadsden,12039,East,15816.0
Florida,FL,Gadsden,12039,East,6564.0
Florida,FL,Gadsden,12039,East,5424.0
Florida,FL,Gadsden,12039,East,14448.0
Florida,FL,Gadsden,12039,East,8448.0
Florida,FL,Gadsden,12039,East,279594.0
Florida,FL,Gadsden,12039,East,7032.0
Florida,FL,Gadsden,12039,East,8448.0
Florida,FL,Gadsden,12039,East,9000.0
Florida,FL,Gadsden,12039,East,9864.0
Florida,FL,Gadsden,12039,East,7848.0
Florida,FL,Gadsden,12039,East,226345.0
Florida,FL,Gadsden,12039,East,230691.0
Florida,FL,Gadsden,12039,East,9252.0
Florida,FL,Gadsden,12039,East,303145.0
Florida,FL,Gadsden,12039,East,256040.0
Florida,FL,Gadsden,12039,East,9864.0
Florida,FL,Gadsden,12039,East,9036.0
Florida,FL,Gadsden,12039,East,262500.0
Florida,FL,Gadsden,12039,East,240000.0
Florida,FL,Gadsden,12039,East,61415.0
Florida,FL,Gadsden,12039,East,297979.0
Florida,FL,Gadsden,12039,East,368686.0
Florida,FL,Gadsden,12039,East,182828.0
Florida,FL,Gadsden,12039,East,148484.0
Florida,FL,Gadsden,12039,East,93686.0
Florida,FL,Gadsden,12039,East,30350.0
Florida,FL,Gadsden,12039,East,40675.0
Florida,FL,Gadsden,12039,East,152000.0
Florida,FL,Gadsden,12039,East,6100.0
Florida,FL,Gilchrist,12041,East,64000.0
Florida,FL,Gilchrist,12041,East,191846.0
Florida,FL,Gilchrist,12041,East,207070.0
Florida,FL,Gilchrist,12041,East,342424.0
Florida,FL,Gilchrist,12041,East,148484.0
Florida,FL,Glades,12043,East,281818.0
Florida,FL,Gulf,12045,East,240490.0
Florida,FL,Gulf,12045,East,146589.0
Florida,FL,Gulf,12045,East,304254.0
Florida,FL,Hamilton,12047,East,157444.0
Florida,FL,Hamilton,12047,East,206704.0
Florida,FL,Hamilton,12047,East,254801.0
Florida,FL,Hamilton,12047,East,146253.0
Florida,FL,Hardee,12049,East,337532.0
Florida,FL,Hardee,12049,East,596638.0
Florida,FL,Hardee,12049,East,217171.0
Florida,FL,Hardee,12049,East,251515.0
Florida,FL,Hardee,12049,East,256565.0
Florida,FL,Hardee,12049,East,189797.0
Florida,FL,Hardee,12049,East,237373.0
Florida,FL,Hardee,12049,East,492424.0
Florida,FL,Hardee,12049,East,242424.0
Florida,FL,Hendry,12051,East,286675.0
Florida,FL,Hendry,12051,East,231414.0
Florida,FL,Hendry,12051,East,356276.0
Florida,FL,Hendry,12051,East,562625.0
Florida,FL,Hendry,12051,East,261616.0
Florida,FL,Hendry,12051,East,291717.0
Florida,FL,Hendry,12051,East,383838.0
Florida,FL,Hernando,12053,East,6120.0
Florida,FL,Hernando,12053,East,6048.0
Florida,FL,Hernando,12053,East,849.0
Florida,FL,Hernando,12053,East,429620.0
Florida,FL,Hernando,12053,East,378777.0
Florida,FL,Hernando,12053,East,272727.0
Florida,FL,Hernando,12053,East,285959.0
Florida,FL,Hernando,12053,East,166565.0
Florida,FL,Hernando,12053,East,814392.0
Florida,FL,Hernando,12053,East,219922.0
Florida,FL,Hernando,12053,East,303030.0
Florida,FL,Hernando,12053,East,212474.0
Florida,FL,Hernando,12053,East,318181.0
Florida,FL,Hernando,12053,East,668584.0
Florida,FL,Hernando,12053,East,40000.0
Florida,FL,Highlands,12055,East,258052.0
Florida,FL,Highlands,12055,East,191748.0
Florida,FL,Highlands,12055,East,353604.0
Florida,FL,Highlands,12055,East,255005.0
Florida,FL,Highlands,12055,East,371327.0
Florida,FL,Highlands,12055,East,27708.0
Florida,FL,Highlands,12055,East,6000.0
Florida,FL,Highlands,12055,East,348304.0
Florida,FL,Highlands,12055,East,5136.0
Florida,FL,Highlands,12055,East,5172.0
Florida,FL,Highlands,12055,East,296736.0
Florida,FL,Highlands,12055,East,395309.0
Florida,FL,Highlands,12055,East,6492.0
Florida,FL,Highlands,12055,East,202944.0
Florida,FL,Highlands,12055,East,17268.0
Florida,FL,Highlands,12055,East,600130.0
Florida,FL,Highlands,12055,East,206550.0
Florida,FL,Highlands,12055,East,339520.0
Florida,FL,Highlands,12055,East,222222.0
Florida,FL,Highlands,12055,East,303030.0
Florida,FL,Highlands,12055,East,721210.0
Florida,FL,Highlands,12055,East,3055070.0
Florida,FL,Highlands,12055,East,254545.0
Florida,FL,Highlands,12055,East,253535.0
Florida,FL,Highlands,12055,East,282828.0
Florida,FL,Highlands,12055,East,111111.0
Florida,FL,Highlands,12055,East,1912724.0
Florida,FL,Highlands,12055,East,446767.0
Florida,FL,Highlands,12055,East,17800.0
Florida,FL,Highlands,12055,East,6503.0
Florida,FL,Highlands,12055,East,10800.0
Florida,FL,Highlands,12055,East,109564.0
Florida,FL,Highlands,12055,East,30421.0
Florida,FL,Hillsborough,12057,East,297086.0
Florida,FL,Hillsborough,12057,East,284000.0
Florida,FL,Hillsborough,12057,East,287878.0
Florida,FL,Hillsborough,12057,East,295959.0
Florida,FL,Hillsborough,12057,East,444974.0
Florida,FL,Hillsborough,12057,East,240000.0
Florida,FL,Hillsborough,12057,East,582640.0
Florida,FL,Hillsborough,12057,East,789128.0
Florida,FL,Hillsborough,12057,East,281078.0
Florida,FL,Hillsborough,12057,East,260400.0
Florida,FL,Holmes,12059,East,236025.0
Florida,FL,Holmes,12059,East,126619.0
Florida,FL,Holmes,12059,East,134343.0
Florida,FL,Holmes,12059,East,186868.0
Florida,FL,Holmes,12059,East,124141.0
Florida,FL,Indian River,12061,East,495895.0
Florida,FL,Indian River,12061,East,515595.0
Florida,FL,Indian River,12061,East,304307.0
Florida,FL,Indian River,12061,East,437111.0
Florida,FL,Indian River,12061,East,190909.0
Florida,FL,Jackson,12063,East,162210.0
Florida,FL,Jackson,12063,East,206012.0
Florida,FL,Jackson,12063,East,235797.0
Florida,FL,Jackson,12063,East,520110.0
Florida,FL,Jackson,12063,East,214491.0
Florida,FL,Jackson,12063,East,91000.0
Florida,FL,Jackson,12063,East,200000.0
Florida,FL,Jackson,12063,East,92929.0
Florida,FL,Jackson,12063,East,227272.0
Florida,FL,Jackson,12063,East,83333.0
Florida,FL,Jackson,12063,East,207070.0
Florida,FL,Jackson,12063,East,174747.0
Florida,FL,Jackson,12063,East,262626.0
Florida,FL,Jackson,12063,East,324746.0
Florida,FL,Jackson,12063,East,7500.0
Florida,FL,Jefferson,12065,East,148800.0
Florida,FL,Jefferson,12065,East,219641.0
Florida,FL,Jefferson,12065,East,276722.0
Florida,FL,Jefferson,12065,East,186868.0
Florida,FL,Jefferson,12065,East,176767.0
Florida,FL,Jefferson,12065,East,342424.0
Florida,FL,Jefferson,12065,East,80808.0
Florida,FL,Lafayette,12067,East,6744.0
Florida,FL,Lafayette,12067,East,183838.0
Florida,FL,Lake,12069,East,602725.0
Florida,FL,Lake,12069,East,87926.0
Florida,FL,Lake,12069,East,292491.0
Florida,FL,Lake,12069,East,581636.0
Florida,FL,Lake,12069,East,313627.0
Florida,FL,Lake,12069,East,3300.0
Florida,FL,Lake,12069,East,283361.0
Florida,FL,Lake,12069,East,13512.0
Florida,FL,Lake,12069,East,7260.0
Florida,FL,Lake,12069,East,200720.0
Florida,FL,Lake,12069,East,10740.0
Florida,FL,Lake,12069,East,172829.0
Florida,FL,Lake,12069,East,8028.0
Florida,FL,Lake,12069,East,251251.0
Florida,FL,Lake,12069,East,7152.0
Florida,FL,Lake,12069,East,2868.0
Florida,FL,Lake,12069,East,6756.0
Florida,FL,Lake,12069,East,746873.0
Florida,FL,Lake,12069,East,240485.0
Florida,FL,Lake,12069,East,232323.0
Florida,FL,Lake,12069,East,238888.0
Florida,FL,Lake,12069,East,227272.0
Florida,FL,Lake,12069,East,238989.0
Florida,FL,Lake,12069,East,242323.0
Florida,FL,Lake,12069,East,257575.0
Florida,FL,Lake,12069,East,9300.0
Florida,FL,Lake,12069,East,19350.0
Florida,FL,Lake,12069,East,4000.0
Florida,FL,Lake,12069,East,12600.0
Florida,FL,Lake,12069,East,275731.0
Florida,FL,Lake,12069,East,149186.0
Florida,FL,Lake,12069,East,202915.0
Florida,FL,Lake,12069,East,242865.0
Florida,FL,Lake,12069,East,331011.0
Florida,FL,Lake,12069,East,9324.0
Florida,FL,Lake,12069,East,7932.0
Florida,FL,Lake,12069,East,269799.0
Florida,FL,Lake,12069,East,231030.0
Florida,FL,Lake,12069,East,3876.0
Florida,FL,Lake,12069,East,3180.0
Florida,FL,Lake,12069,East,314820.0
Florida,FL,Lake,12069,East,420658.0
Florida,FL,Lake,12069,East,151665.0
Florida,FL,Lake,12069,East,232465.0
Florida,FL,Lake,12069,East,311861.0
Florida,FL,Lake,12069,East,220320.0
Florida,FL,Lake,12069,East,13947.0
Florida,FL,Lake,12069,East,189000.0
Florida,FL,Lake,12069,East,232500.0
Florida,FL,Lake,12069,East,425587.0
Florida,FL,Lake,12069,East,343434.0
Florida,FL,Lake,12069,East,504544.0
Florida,FL,Lake,12069,East,202020.0
Florida,FL,Lake,12069,East,312121.0
Florida,FL,Lake,12069,East,424141.0
Florida,FL,Lake,12069,East,282727.0
Florida,FL,Lake,12069,East,241414.0
Florida,FL,Lake,12069,East,16865.0
Florida,FL,Lake,12069,East,9750.0
Florida,FL,Lake,12069,East,550.0
Florida,FL,Lake,12069,East,298918.0
Florida,FL,Lake,12069,East,700.0
Florida,FL,Lee,12071,East,428866.0
Florida,FL,Lee,12071,East,10000.0
Florida,FL,Leon,12073,East,7632.0
Florida,FL,Leon,12073,East,9864.0
Florida,FL,Leon,12073,East,7524.0
Florida,FL,Leon,12073,East,423044.0
Florida,FL,Leon,12073,East,597224.0
Florida,FL,Leon,12073,East,9864.0
Florida,FL,Leon,12073,East,9084.0
Florida,FL,Leon,12073,East,9864.0
Florida,FL,Leon,12073,East,5453.0
Florida,FL,Leon,12073,East,398200.0
Florida,FL,Leon,12073,East,819888.0
Florida,FL,Leon,12073,East,202020.0
Florida,FL,Leon,12073,East,517676.0
Florida,FL,Leon,12073,East,201010.0
Florida,FL,Leon,12073,East,211111.0
Florida,FL,Levy,12075,East,1000000.0
Florida,FL,Levy,12075,East,137398.0
Florida,FL,Levy,12075,East,33610.0
Florida,FL,Levy,12075,East,199253.0
Florida,FL,Levy,12075,East,170000.0
Florida,FL,Levy,12075,East,165116.0
Florida,FL,Levy,12075,East,532828.0
Florida,FL,Levy,12075,East,198707.0
Florida,FL,Levy,12075,East,146464.0
Florida,FL,Levy,12075,East,282828.0
Florida,FL,Levy,12075,East,1250.0
Florida,FL,Levy,12075,East,213987.0
Florida,FL,Levy,12075,East,198071.0
Florida,FL,Levy,12075,East,8950.0
Florida,FL,Liberty,12077,East,181818.0
Florida,FL,Madison,12079,East,60750.0
Florida,FL,Madison,12079,East,221280.0
Florida,FL,Madison,12079,East,88057.0
Florida,FL,Madison,12079,East,217171.0
Florida,FL,Madison,12079,East,163636.0
Florida,FL,Madison,12079,East,115020.0
Florida,FL,Manatee,12081,East,13056.0
Florida,FL,Manatee,12081,East,7008.0
Florida,FL,Manatee,12081,East,11328.0
Florida,FL,Manatee,12081,East,309259.0
Florida,FL,Manatee,12081,East,305454.0
Florida,FL,Manatee,12081,East,373222.0
Florida,FL,Marion,12083,East,714420.0
Florida,FL,Marion,12083,East,467566.0
Florida,FL,Marion,12083,East,523711.0
Florida,FL,Marion,12083,East,219240.0
Florida,FL,Marion,12083,East,300573.0
Florida,FL,Marion,12083,East,279031.0
Florida,FL,Marion,12083,East,281997.0
Florida,FL,Marion,12083,East,595065.0
Florida,FL,Marion,12083,East,485504.0
Florida,FL,Marion,12083,East,238383.0
Florida,FL,Marion,12083,East,347464.0
Florida,FL,Marion,12083,East,236363.0
Florida,FL,Marion,12083,East,539292.0
Florida,FL,Marion,12083,East,258585.0
Florida,FL,Marion,12083,East,313030.0
Florida,FL,Marion,12083,East,393938.0
Florida,FL,Marion,12083,East,483737.0
Florida,FL,Marion,12083,East,490908.0
Florida,FL,Marion,12083,East,363635.0
Florida,FL,Marion,12083,East,454544.0
Florida,FL,Marion,12083,East,308050.0
Florida,FL,Marion,12083,East,217171.0
Florida,FL,Marion,12083,East,230303.0
Florida,FL,Marion,12083,East,234333.0
Florida,FL,Marion,12083,East,227272.0
Florida,FL,Marion,12083,East,242424.0
Florida,FL,Marion,12083,East,242323.0
Florida,FL,Marion,12083,East,274747.0
Florida,FL,Marion,12083,East,442424.0
Florida,FL,Marion,12083,East,219949.0
Florida,FL,Marion,12083,East,32400.0
Florida,FL,Marion,12083,East,22500.0
Florida,FL,Marion,12083,East,420631.0
Florida,FL,Marion,12083,East,192589.0
Florida,FL,Marion,12083,East,284519.0
Florida,FL,Marion,12083,East,1428492.0
Florida,FL,Marion,12083,East,29870.0
Florida,FL,Marion,12083,East,194419.0
Florida,FL,Marion,12083,East,161138.0
Florida,FL,Marion,12083,East,235000.0
Florida,FL,Marion,12083,East,909897.0
Florida,FL,Marion,12083,East,459494.0
Florida,FL,Marion,12083,East,480428.0
Florida,FL,Marion,12083,East,252525.0
Florida,FL,Marion,12083,East,247474.0
Florida,FL,Marion,12083,East,158585.0
Florida,FL,Marion,12083,East,202020.0
Florida,FL,Marion,12083,East,444969.0
Florida,FL,Marion,12083,East,235353.0
Florida,FL,Marion,12083,East,657574.0
Florida,FL,Marion,12083,East,254444.0
Florida,FL,Marion,12083,East,511514.0
Florida,FL,Marion,12083,East,237373.0
Florida,FL,Marion,12083,East,327570.0
Florida,FL,Marion,12083,East,269191.0
Florida,FL,Marion,12083,East,292828.0
Florida,FL,Marion,12083,East,20000.0
Florida,FL,Marion,12083,East,52726.0
Florida,FL,Marion,12083,East,10000.0
Florida,FL,Marion,12083,East,10041.0
Florida,FL,Marion,12083,East,3500.0
Florida,FL,Marion,12083,East,3270.0
Florida,FL,Marion,12083,East,207590.0
Florida,FL,Marion,12083,East,10000.0
Florida,FL,Marion,12083,East,18317.0
Florida,FL,Martin,12085,East,440473.0
Florida,FL,Martin,12085,East,2544.0
Florida,FL,Martin,12085,East,5088.0
Florida,FL,Martin,12085,East,6984.0
Florida,FL,Martin,12085,East,380058.0
Florida,FL,Martin,12085,East,21252.0
Florida,FL,Martin,12085,East,7164.0
Florida,FL,Martin,12085,East,7200.0
Florida,FL,Martin,12085,East,363221.0
Florida,FL,Martin,12085,East,3072.0
Florida,FL,Miami-Dade,12086,East,2993500.0
Florida,FL,Miami-Dade,12086,East,151826.0
Florida,FL,Miami-Dade,12086,East,2500000.0
Florida,FL,Miami-Dade,12086,East,2433813.0
Florida,FL,Miami-Dade,12086,East,245862.0
Florida,FL,Miami-Dade,12086,East,1866043.0
Florida,FL,Nassau,12089,East,229892.0
Florida,FL,Nassau,12089,East,339625.0
Florida,FL,Nassau,12089,East,95489.0
Florida,FL,Nassau,12089,East,99089.0
Florida,FL,Nassau,12089,East,292148.0
Florida,FL,Nassau,12089,East,295981.0
Florida,FL,Nassau,12089,East,167903.0
Florida,FL,Nassau,12089,East,254332.0
Florida,FL,Nassau,12089,East,96355.0
Florida,FL,Nassau,12089,East,171179.0
Florida,FL,Nassau,12089,East,143879.0
Florida,FL,Nassau,12089,East,355652.0
Florida,FL,Nassau,12089,East,355000.0
Florida,FL,Nassau,12089,East,388888.0
Florida,FL,Nassau,12089,East,251414.0
Florida,FL,Nassau,12089,East,123232.0
Florida,FL,Nassau,12089,East,10000.0
Florida,FL,Nassau,12089,East,9779.0
Florida,FL,Nassau,12089,East,7500.0
Florida,FL,Okaloosa,12091,East,15650000.0
Florida,FL,Okaloosa,12091,East,35793.0
Florida,FL,Okaloosa,12091,East,53447.0
Florida,FL,Okaloosa,12091,East,233020.0
Florida,FL,Okaloosa,12091,East,167729.0
Florida,FL,Okaloosa,12091,East,249278.0
Florida,FL,Okaloosa,12091,East,217203.0
Florida,FL,Okaloosa,12091,East,306318.0
Florida,FL,Okaloosa,12091,East,514100.0
Florida,FL,Okaloosa,12091,East,194975.0
Florida,FL,Okaloosa,12091,East,219191.0
Florida,FL,Okaloosa,12091,East,299595.0
Florida,FL,Okaloosa,12091,East,302929.0
Florida,FL,Okaloosa,12091,East,217171.0
Florida,FL,Okaloosa,12091,East,254040.0
Florida,FL,Okaloosa,12091,East,333232.0
Florida,FL,Okaloosa,12091,East,206333.0
Florida,FL,Okaloosa,12091,East,10000.0
Florida,FL,Okaloosa,12091,East,10000.0
